file_id	partition	system	label	vctk_id	transcript
LA_E_2549043	EVAL	A11	spoof	-	My place is in the kitchen.
LA_E_2549828	EVAL	A08	spoof	-	The increasing cost of living has forced me into it.
LA_E_2551612	EVAL	A11	spoof	-	I am looking forward to seeing them very much.
LA_E_2551649	EVAL	A12	spoof	-	It may prove to be his last involvement with the club.
LA_E_2552234	EVAL	A10	spoof	-	It was a massive error of judgment.
LA_E_2552819	EVAL	A12	spoof	-	We are going to change our party.
LA_E_2552924	EVAL	A11	spoof	-	Everybody has recognised that the only way to peace is through a state.
LA_E_2553603	EVAL	A11	spoof	-	They shouldn't be going out and partying.
LA_E_2554167	EVAL	A10	spoof	-	It has already received the backing of state and county.
LA_E_2554762	EVAL	A11	spoof	-	We've got the bronze.
LA_E_2556434	EVAL	A08	spoof	-	No evidence that it was Osama bin Laden.
LA_E_2556663	EVAL	A11	spoof	-	In his absence, the council adopted the change.
LA_E_2557554	EVAL	A11	spoof	-	I do think that things will change in the second quarter.
LA_E_2559652	EVAL	A10	spoof	-	Our president is responsible for this.
LA_E_2560318	EVAL	A07	spoof	-	However, the vote was far from unanimous.
LA_E_2560580	EVAL	A09	spoof	-	The news was far from good, but it could easily have been much worse.
LA_E_2560620	EVAL	A08	spoof	-	I knew nothing.
LA_E_2560692	EVAL	A11	spoof	-	He will go a long way.
LA_E_2561230	EVAL	A11	spoof	-	He even waited in vain by the first tee last Thursday as first reserve for the Italian Open.
LA_E_2561369	EVAL	A07	spoof	-	Three bystanders were killed.
LA_E_2564107	EVAL	A12	spoof	-	That said, there were encouraging noises yesterday, not only about Leslie's prospects, but those of the other contenders who have had injury worries.
LA_E_2564604	EVAL	A07	spoof	-	They want the games played then, but the supporters don't.
LA_E_2565331	EVAL	A12	spoof	-	I am shaking with rage.
LA_E_2565402	EVAL	A11	spoof	-	This is the culture change in medicine.
LA_E_2565746	EVAL	bonafide	bonafide	p316_419	-
LA_E_2565966	EVAL	A07	spoof	-	He wanted to talk to me about it.
LA_E_2566519	EVAL	A11	spoof	-	The duo follow player-coach Kenny Black through the exit door after he quit at the weekend.
LA_E_2567651	EVAL	A11	spoof	-	In no way is this tie over and we cannot afford to think that way.
LA_E_2567703	EVAL	A07	spoof	-	Nine days later, he suffered another attack.
LA_E_2567741	EVAL	A09	spoof	-	There are moments of honesty, too.
LA_E_2567818	EVAL	A08	spoof	-	She had gone to the Catholic school.
LA_E_2568257	EVAL	A11	spoof	-	It may herald the end of an era.
LA_E_2568634	EVAL	A10	spoof	-	He hinted he had received offers from other bidders, though a buy-out by Ford always appeared likely.
LA_E_2568987	EVAL	A11	spoof	-	I am sure this match will be much tighter, certainly not another high-scoring affair.
LA_E_2569165	EVAL	A11	spoof	-	He had earlier responded to questioning about Amoruso's captaincy by saying, He is captain today.
LA_E_2569224	EVAL	A12	spoof	-	This is reflected in the design.
LA_E_2569547	EVAL	A11	spoof	-	She has since recovered.
LA_E_2569893	EVAL	A11	spoof	-	It has been a terrible shock for him.
LA_E_2570190	EVAL	A08	spoof	-	He's had a lot of difficulties.
LA_E_2570535	EVAL	A08	spoof	-	I think it would be better to accept the oil industry is going in the Highlands and Islands.
LA_E_2570606	EVAL	A10	spoof	-	There wasn't a goal.
LA_E_2570753	EVAL	A09	spoof	-	I never found my rhythm.
LA_E_2570831	EVAL	A08	spoof	-	Everyone round about was smiling.
LA_E_2571071	EVAL	A07	spoof	-	We are primarily concerned with what is best for the game.
LA_E_2571122	EVAL	A10	spoof	-	It was also the last game for centre Alan Tait who is retiring from international rugby.
LA_E_2571881	EVAL	A12	spoof	-	He was solid.
LA_E_2572124	EVAL	A11	spoof	-	He was watched closely during the cup defeat by Hibs on Wednesday.
LA_E_2572636	EVAL	A10	spoof	-	The response to Victoria Beckham and Darius was incredible.
LA_E_2572708	EVAL	A07	spoof	-	It was an empowering journey.
LA_E_2573146	EVAL	A08	spoof	-	It has been the same with the Reivers, creating pressure but not taking chances.
LA_E_2573347	EVAL	A10	spoof	-	They deserved the win.
LA_E_2573457	EVAL	A11	spoof	-	Hours before Mr Hoon made his Commons statement, the Prime Minister's official press spokesman dismissed any suggestion of confusion among Ministers.
LA_E_2573543	EVAL	A12	spoof	-	She can't say where she was, what she did.
LA_E_2574039	EVAL	A08	spoof	-	Mr Sneddon declined to comment on the letter, arguing matters were resolved and the partnership was working well.
LA_E_2574567	EVAL	A12	spoof	-	Looking back, it may have been that we had too good a start in the opening game.
LA_E_2574621	EVAL	A10	spoof	-	I think we need a change.
LA_E_2574986	EVAL	A08	spoof	-	The trick is choosing the context.
LA_E_2575110	EVAL	A10	spoof	-	It's possible the organisers would try to increase the capacity at Braehead.
LA_E_2575300	EVAL	A11	spoof	-	Why was it a bad experience?
LA_E_2575361	EVAL	A10	spoof	-	It is now hoped the discovery will allow scientists to find a cure.
LA_E_2575591	EVAL	A07	spoof	-	To take nothing for granted here, it's as well to appreciate the scale of orchestral resources involved.
LA_E_2575782	EVAL	A07	spoof	-	How do you take them away ?
LA_E_2576299	EVAL	A11	spoof	-	But the next day she paid for it.
LA_E_2576560	EVAL	A07	spoof	-	Look, look!
LA_E_2577097	EVAL	A08	spoof	-	At certain times you could be dazzled by their brilliance.
LA_E_2577160	EVAL	A11	spoof	-	At Royal Alexandra hospital in Paisley, some medical staff reported conditions were slightly better than usual for the time of year.
LA_E_2578207	EVAL	A09	spoof	-	He was then replaced by Ross.
LA_E_2578580	EVAL	A10	spoof	-	I'm just a regular person.
LA_E_2578590	EVAL	bonafide	bonafide	p277_263	-
LA_E_2579402	EVAL	A09	spoof	-	Innovation and change had been around for a long time, said Mr Neilson.
LA_E_2579810	EVAL	A09	spoof	-	I know he had found a new lady and seemed to be very happy.
LA_E_2581214	EVAL	A08	spoof	-	They worked on it for three hours.
LA_E_2581291	EVAL	A11	spoof	-	Tourism is a vital industry for Scotland.
LA_E_2581343	EVAL	A11	spoof	-	It looks set to discriminate against women in custody.
LA_E_2581628	EVAL	A11	spoof	-	Yesterday was the second time within a week that the courtroom behaviour of an advocate has been called into question.
LA_E_2581771	EVAL	A10	spoof	-	The results in Glasgow are remarkable.
LA_E_2581786	EVAL	A08	spoof	-	Seems a sensible compromise.
LA_E_2581969	EVAL	bonafide	bonafide	p280_258	-
LA_E_2582235	EVAL	A10	spoof	-	Because it doesn't exist.
LA_E_2582671	EVAL	A12	spoof	-	We are greatly excited at the prospect of joining with The Herald in promoting these awards.
LA_E_2584187	EVAL	A12	spoof	-	It was now the media's turn to wait.
LA_E_2584573	EVAL	A11	spoof	-	Johnston is entitled to that, whatever he or his advisers are accused of in the process.
LA_E_2584600	EVAL	A10	spoof	-	Are you going to win ?
LA_E_2584631	EVAL	A07	spoof	-	It's such a tragedy.
LA_E_2584963	EVAL	A10	spoof	-	Normally, that doesn't happen.
LA_E_2585534	EVAL	A12	spoof	-	It is not satisfied with the standard of fire safety provisions.
LA_E_2585597	EVAL	A12	spoof	-	He was totally innocent in any way of what happened to him.
LA_E_2586201	EVAL	A10	spoof	-	Mr Wilson says.
LA_E_2586521	EVAL	A07	spoof	-	We have to decide how we use technology.
LA_E_2586981	EVAL	A10	spoof	-	Construction would then begin.
LA_E_2587082	EVAL	A10	spoof	-	I will never manage another Scottish club.
LA_E_2587668	EVAL	A11	spoof	-	That game was there for us to win.
LA_E_2587797	EVAL	A10	spoof	-	We still want to improve the squad.
LA_E_2588114	EVAL	A12	spoof	-	It is unusual.
LA_E_2588222	EVAL	A07	spoof	-	Again, there were not believed to be any serious medical implications arising from the error.
LA_E_2589956	EVAL	A08	spoof	-	Fortunately, this is something that hasn't been that common in this country, although it is in others, and we want it to stay that way.
LA_E_2590455	EVAL	A10	spoof	-	It has not been the best of weeks around Tynecastle.
LA_E_2590536	EVAL	A11	spoof	-	They think it's all over  it is now!
LA_E_2591059	EVAL	A10	spoof	-	Nevertheless, despite being already stretched to breaking point, some local institutions do what they can to alleviate the plight of the Afghans.
LA_E_2591067	EVAL	A07	spoof	-	Taylor also reckons that the conversion of the top-level from amateur to professional has not improved the situation.
LA_E_2591138	EVAL	A10	spoof	-	I just couldn't get near it.
LA_E_2591193	EVAL	A08	spoof	-	There are no plans to take Milosevic out.
LA_E_2591907	EVAL	A12	spoof	-	Hibs are playing with style now.
LA_E_2592387	EVAL	A11	spoof	-	That is certainly true.
LA_E_2592754	EVAL	A07	spoof	-	I do not know how he missed.
LA_E_2593147	EVAL	A09	spoof	-	People have to get to work on a Sunday and people have to get to the city to shop.
LA_E_2593917	EVAL	A12	spoof	-	Next league matches, St Mirren - Aberdeen.
LA_E_2594584	EVAL	A09	spoof	-	That could be the case.
LA_E_2595198	EVAL	A11	spoof	-	It's the ones who succumb before that that he is interested in.
LA_E_2595476	EVAL	A09	spoof	-	We have been preparing all year.
LA_E_2595626	EVAL	A10	spoof	-	Is this new report the answer?
LA_E_2596558	EVAL	A07	spoof	-	It's difficult to change.
LA_E_2596717	EVAL	A07	spoof	-	The Dow Jones is way up.
LA_E_2597795	EVAL	A07	spoof	-	I was delighted to see him coming off at the top of the order.
LA_E_2599013	EVAL	A12	spoof	-	His injuries were not believed to be life threatening.
LA_E_2599167	EVAL	A08	spoof	-	Anything that brings people through the door.
LA_E_2599265	EVAL	A11	spoof	-	His season started this afternoon.
LA_E_2602637	EVAL	A10	spoof	-	So he has not been playing too much this season, with the manager restricting his appearances to every now and then.
LA_E_2603753	EVAL	A11	spoof	-	One local resident said she heard two shots being fired.
LA_E_2604084	EVAL	A12	spoof	-	It was a definite penalty.
LA_E_2604534	EVAL	A09	spoof	-	Crime is not a problem but there is an increasing awareness of crime.
LA_E_2605410	EVAL	A10	spoof	-	Indeed, you get the impression that this is genuinely a duo, there isn't one without the other.
LA_E_2605594	EVAL	A07	spoof	-	Are you Ian Black?
LA_E_2606361	EVAL	bonafide	bonafide	p286_418	-
LA_E_2606568	EVAL	A07	spoof	-	The millenium would be an appropriate time to launch a new era.
LA_E_2606955	EVAL	A11	spoof	-	But they keep me going.
LA_E_2607221	EVAL	A07	spoof	-	It's not a problem of the system.
LA_E_2607498	EVAL	A08	spoof	-	He looked very sharp.
LA_E_2607959	EVAL	A10	spoof	-	I was at the British Olympic Medical Centre, on Friday.
LA_E_2608310	EVAL	A11	spoof	-	One MP said he feared the job losses were only the beginning.
LA_E_2608392	EVAL	A08	spoof	-	I never doubted our ability to bounce back the way we did.
LA_E_2608502	EVAL	A07	spoof	-	You're always working on things in this game, always trying new equipment or new techniques.
LA_E_2608835	EVAL	A09	spoof	-	It will be a pleasure for me just to get out on the park and work with the players.
LA_E_2609721	EVAL	A12	spoof	-	It was a minor incident.
LA_E_2611056	EVAL	A11	spoof	-	We just want to get stuck in now.
LA_E_2611125	EVAL	A10	spoof	-	When you do you will never want to do any other job.
LA_E_2611951	EVAL	A07	spoof	-	To be fair, it was always going to be a tough test for Rusedski.
LA_E_2612214	EVAL	A11	spoof	-	When have they done anything for other clubs or even their own members?
LA_E_2612795	EVAL	A11	spoof	-	Children love that.
LA_E_2613289	EVAL	A07	spoof	-	That happened and if we can do the double again that will be great.
LA_E_2613546	EVAL	bonafide	bonafide	p287_323	-
LA_E_2613700	EVAL	A09	spoof	-	I know what they have had to go through.
LA_E_2613788	EVAL	A07	spoof	-	Otherwise, we might as well hold it now.
LA_E_2613854	EVAL	A09	spoof	-	Very real concerns have been raised by the police that new legislation would be unworkable.
LA_E_2615757	EVAL	A08	spoof	-	I'm getting back up there now.
LA_E_2616174	EVAL	A07	spoof	-	Spectators at Goldenacre will not be short-changed.
LA_E_2616953	EVAL	A08	spoof	-	One was a lawyer.
LA_E_2617524	EVAL	A07	spoof	-	The picture changed overnight.
LA_E_2618966	EVAL	A08	spoof	-	We are fairly confident we will find a solution.
LA_E_2619111	EVAL	A10	spoof	-	It's something we want to make work.
LA_E_2619238	EVAL	A12	spoof	-	It runs in cycles.
LA_E_2619588	EVAL	A10	spoof	-	It is not his memorial.
LA_E_2619750	EVAL	A08	spoof	-	A detailed study of his life and work is in preparation and will be published shortly.
LA_E_2619822	EVAL	A12	spoof	-	We have suggested a lay member may be the best person to chair the new body.
LA_E_2619923	EVAL	A10	spoof	-	Every penny raised by the sponsorship will be used for landscaping and maintenance.
LA_E_2620230	EVAL	A10	spoof	-	It was like someone had died.
LA_E_2620510	EVAL	A10	spoof	-	What do they want us to do ?
LA_E_2620642	EVAL	A11	spoof	-	It is a crisis of human rights, a crisis of leadership.
LA_E_2621133	EVAL	A09	spoof	-	The aircraft hit the water just before the Libyan coast and sank.
LA_E_2621362	EVAL	A08	spoof	-	I keep very fit anyway and that saved my life.
LA_E_2621531	EVAL	A12	spoof	-	Is it worth it ?
LA_E_2622172	EVAL	A08	spoof	-	Well, it did last time, he was reminded.
LA_E_2622385	EVAL	A07	spoof	-	A lot of it is misleading, and people are becoming apprehensive.
LA_E_2623532	EVAL	A09	spoof	-	I didn't know what he was capable of.
LA_E_2623606	EVAL	bonafide	bonafide	p363_308	-
LA_E_2623775	EVAL	A10	spoof	-	We only lost the third goal.
LA_E_2624297	EVAL	A12	spoof	-	I am only sorry that this victory is slightly incomplete.
LA_E_2624360	EVAL	A10	spoof	-	As it was a double, it was pretty expensive.
LA_E_2624457	EVAL	A10	spoof	-	People were not aware of what they were making.
LA_E_2625584	EVAL	A09	spoof	-	She added that activities with her son had also been curtailed.
LA_E_2625765	EVAL	A12	spoof	-	They're good at keeping possession and will have to do that in these games and, of course, put recent results behind them.
LA_E_2625801	EVAL	A08	spoof	-	So we shall remain vigilant, and keep the pressure on him.
LA_E_2625964	EVAL	A08	spoof	-	Of course people will try the things they see on TV.
LA_E_2626626	EVAL	A12	spoof	-	No such research has been carried out in Scotland.
LA_E_2626635	EVAL	A12	spoof	-	Last month he made his debut in Japan.
LA_E_2627500	EVAL	A08	spoof	-	To hold a reception and lavish party at a time like this is morally incorrect.
LA_E_2628010	EVAL	A08	spoof	-	Engaging in a warm embrace with the rest of the bench?
LA_E_2628315	EVAL	A08	spoof	-	I will not allow the destruction of the Scottish fishing industry.
LA_E_2628602	EVAL	A12	spoof	-	We are having to look at how we will manage the situation.
LA_E_2628655	EVAL	A10	spoof	-	It's not just for classical music.
LA_E_2628698	EVAL	A12	spoof	-	A day then to provide the highs and lows.
LA_E_2628908	EVAL	bonafide	bonafide	p263_298	-
LA_E_2629929	EVAL	A12	spoof	-	It is hard to believe we will not see them out in the garden again.
LA_E_2631383	EVAL	A10	spoof	-	This is a big advantage.
LA_E_2632147	EVAL	A09	spoof	-	Europe will bear the brunt of the cuts.
LA_E_2632872	EVAL	A07	spoof	-	It was rather a distorted image of Islam.
LA_E_2633490	EVAL	A10	spoof	-	I am very proud of my players.
LA_E_2635279	EVAL	A12	spoof	-	The project could be not just Edinburgh's saviour, but a wonderful and unique innovation in British art education.
LA_E_2636171	EVAL	A08	spoof	-	I would discuss the timing of my resignation with them, to be fair to them.
LA_E_2636479	EVAL	A07	spoof	-	They have been very understanding and there are no problems with them at all.
